4019	Keramička krunica na zlatu
4020	Bezmetalna (cirkonijum) keramička krunica
4021	Keramička faseta
4022	Izbjeljivanje devitalizovanog zuba
4023	Lasersko izbjeljivanje zuba
4024	Vađenje zuba
4025	Kompleksna ekstrakcija zuba
4026	Vađenje poluimpaktiranog ili impaktiranog zuba
4027	Apikoektomija
4028	Cistoektomija (do 2 zuba)
4029	Cistoektomija (3+ zuba)
4030	Implanti (Biohorizons, Straumann)
4031	Stomatološki sinus lift
4032	Suprastruktura implantata
4033	Uklanjanje zubnog kamenca i Air-Flow
4034	Kauzalna parodontološka terapija
4035	Parodontološka hirurška terapija (režanj operacija) - po zubu
4036	Korekcija estetskih stomatoloških nedostataka - po zubu
4037	Stomatološko produženje kliničke krune zuba
4038	Stomatološko produbljivanje vestibuluma usta
4039	Liječenje recesije gingive - ALODERM
4040	Hirurgija recesije gingive (SMGAT)
4041	Retroalveolarna radiografija
4042	Panoramsko snimanje vilice
4043	3D snimanje
4044	Ortodontski pokretni pločasti aparat
4045	Ortodontski funkcionalni aparat monoblok
4046	Ortodontski twin blok aparat
4047	Ortodontsko liječenje sa Trejnerom
4048	Fiksni aparat (metalni) po vilici
4049	Fiksni aparat (keramički ili kompozitni) po vilici
4050	Ortodontska kontrola pokretnog aparata
4051	Samoligirajući aparat po vilici (metalni)
4052	Samoligirajući aparat po vilici (keramički)
4053	Ortodontski palatinalni ili lingvalni luk
4054	Ortodontski retejner
4055	Ortodontski mikro implant
4062	Prvi pregled ortopeda
4063	Prvi pregled ortopeda sa ultrazvučnim pregledom
4065	Hidroterapija: galvanska kada za cijelo tijelo
4066	Hidroterapija: podvodna masaža
4067	Hidroterapija: galvanska četvoroćelijska kupka
4068	Hidroterapija: kontrastna kupka
4069	Termo terapija: parafango
4070	Termo terapija: termo pak
4071	Termo terapija: krio terapija
4072	Elektroterapija
4073	Robot-laser terapija
4075	Visokoinduktivni magnet
4076	PRP Angel Arthrex - jedan zglob
4077	PRP Angel Arthrex - dva zgloba
4078	PRP terapija Cellular Matrix
4079	Infiltracija lijeka
4080	Hyalubrix 60 mg + infiltracija
4081	Akupunktura
4082	Manuelna terapija
4083	Cupping terapija
4084	IASTM terapija
4085	Individualna kinezioterapija
4086	Sauna 60 min (do 2 osobe)
4087	Sauna 60 min (više od 2 osobe)
4088	IC kabina 30 min
4089	SPA hidromasažni bazen 60 min (do 2 osobe)
4090	SPA hidromasažni bazen 60 min (više od 2 osobe)
4091	Masaža cijelog tijela 60 min
4092	Masaža cijelog tijela 45 min
4093	Masaža leđa 30 min
4094	Segmentna masaža 15 min
4095	Sportska masaža 30 min
4096	Sportska masaža 45 min
4097	Sportska masaža 60 min
4098	Presoterapija
4099	Masaža vulkanskim kamenjem – hot stone 60 min
4100	Masaža vulkanskim kamenjem – hot stone 90 min
4101	Anticelulit masaža 45 min
4102	Kombinacija do 4 fizikalne terapije
4103	Kombinacija 5-6 fizikalnih terapija
4104	Kombinacija više od 6 fizikalnih terapija
4105	Postoperativni tretman kombinovane terapije - set 1
4106	Postoperativni tretman kombinovane terapije - set 2
4111	Testiranje pejsmejkera, ICD i CRT uređaja
4112	Sportski kardiološki paket - Osnovni
4113	Sportski kardiološki paket - Srednji
4114	Sportski kardiološki paket - Napredni
4115	Polisomnografija
4116	Ultrazvuk nadbubrežnih žlijezda
4117	Ultrazvuk testisa
4118	Kapilaroskopija
4119	Specijalistički pregled nutricioniste
4120	Postavljanje nutritivne dijagnoze
4121	Praćenje sastava tijela (Body Analyzer)
4122	Dijetoterapija hroničnih bolesti
4123	Dijagnoza i tretman gojaznosti
4124	Plan ishrane prema zdravstvenom stanju
4125	Kontrola tjelesne težine i sastava tijela
4126	Plasiranje suprapubičnog katetera
4127	Zamjena suprapubičnog katetera
4128	Zamjena stalnog urinarnog katetera
4130	Pregled arimologa-elektrofiziologa
4131	BUT test
4132	EEG posle deprivacije sna
4133	Specijalistički pregled profesora neurologa
4134	Kontrolni pregled profesora neurologa
4135	Davanje intramuskularne terapije patronaža grad
4136	Davanje intramuskularne terapije patronaža periferija
4137	Davanje intravenske terapije patronaža grad
4138	Davanje intravenske terapije patronaža periferija
4139	Spine scan
4140	Kontrolni pregled urologa
4141	Specijalistički pregled ginekologa sa ultrazvukom i kolposkopijom
4142	Kontrolni pregled reumatologa
4143	Hemijski piling lica
4144	Hemijski piling leđa
4145	Hiperbarična medicina - Jedan ulazak - tretman u hiperbaričnoj komori
4146	Hiperbarična medicina - Jedan ulazak - tretman sa previjanjem - obradom rane
4147	Ultrazvuk mozga beba
4148	Renuvion
4149	Alma Soprano Titanium Special Edition
4150	Korekcija uvučene brade
4151	Uvećanje usana
4152	Konstruisanje lica masnim tkivom (matične ćelije)
4153	Rekonstrukcija uha
4154	Podizanje - Lifting gornje usne
4155	Rinoplastika - korekcija nosa
4156	Liposukcija vrata i podbratka
4157	Zatezanje vrata
4158	Zatezanje kapaka
4160	Smanjenje ušne školjke
4161	Uklanjanje masnog jastučeta sa obraza
4162	Podizanje - lifting obrva i čela
4163	Rekonstrukcija dojke nakon mastektomije
4164	Korekcija kongenitalnih asimetrija dojki
4165	Smanjenje bradavice
4166	Korekcija uvučene bradavice
4167	Konturisanje masnim tkivom - Transfer masti
4168	Smanjenje grudi
4169	Podizanje i zatezanje grudi
4170	Smanjenje dojke - Ginekomastija
4171	Podmlađivanje šake - Transfer masnog tkiva
4172	Podmlađivanje šake - Hijaluronski fileri
4173	Transplatacija kose
4174	Liposukcija
4175	Transfer masnog tkiva
4176	Nehirurško podmlađivanje - Fileri
4177	Redensity II
4178	Ultimate
4179	Volbella®
4180	Vollure®
4181	Voluma®
4182	Juvederm®
4183	Topljenje filera hijaluronidazom
4184	Uvećanje zadnjice preparatima CAHA
4185	Korekcija bora hijaluronskom kisjelinom
4186	Uvećanje usana
4187	Nehirurško podmlađivanje - Botox toksin
4188	Botox
4189	Vistabel
4190	Hiperhidroza
4191	Korekcija bora Botoksom i terapija protiv pojačanog znojenja
4192	Nehirurško podmlađivanje - Fraktora laser
4193	Mezo kokteli
4194	Melazma - hiperpigmentacije
4195	Akne tretman
4196	Zatezanje lica cog nitima
4197	PRP tretman za intimno podmlađivanje (za žene i muškarce)
4198	PRP za vitalnost kose
4199	PRP - vampirski lifting sopstvenom plazmom
4200	Kybella - Topljenje podbratka
4201	Hemijski piling
4202	Remodeliranje kolagena i elastina
4203	Tretman akni i ožiljaka
4204	Tretman bora
4205	Zatezanje kože lica i tijela
4206	Nehirurško podmlađivanje - Tijelo
4207	Zatezanje lica i tijela
4208	Tretman strija
4209	Jedinstvena tehnologija tretmana celulita i masnih naslaga sa efektom zatezanja kože - Fat killer
4210	Konturisanje tijela kod muškaraca
4211	Hiperpigmentacije
4212	Melazme
4213	Rekonstrukcija nakon uklanjanja tumora
4214	Hidradenitis
4215	Odstranjivanje malignih i benignih tumora kože lica i tijela sa patohistološkom analizom
4216	Odstranjivanje cističnih promjena
4217	Urođene anomalije - sastavljeni prsti
4218	Tumori šake
4219	Dupuytreni kontraktura - čvorići na dlanu
4220	Kompresivni sindrom
4221	Rekonstruktivna hirurgija tijela
4222	Uklanjanje mladeža i drugih izraslina
4223	Mommy Makeover
4224	Deformacije nakon porođaja
4225	Uklanjanje akcesorne bradavice
4226	Zatezanje opuštene kože nakon gubitka tjelesne težine
4227	Zatezanje stomaka (Tummy tuck) - Abdominoplastika
4228	Brazilska zadnjica - uvećanje zadnjice masnim tkivom / implatantima
4229	Transfer sopstvenog masnog tkiva - Liposkulptura
4230	Zatezanje nadlaktica i butina
4231	Određivanje dioptrije sa širenjem zjenica
4232	Strabološki pregled
4233	Kontrolni pregled za kontaktna sočiva
4234	Pregled očnog dna na zahtjev specijalista
4235	Pregled za operaciju katarakte sa terapijom
4236	Hitan oftalmološki pregled tokom neradnog dana
4237	Autokeratorefraktometrija
4238	Gonioskopija
4239	Meibomografija
4240	Beskontaktno mjerenje očnog pritiska
4241	Obuka za nošenje i održavanje kontaktnih sočiva
4242	Goldmann kinetička perimetrija
4243	Specijalna perimetrija SWAP i Flicker
4244	OCT prednjeg segmenta oka
4245	OCT angiografija
4246	Biometrijski proračun dioptrijske vrijednosti sočiva
4247	Egzoftalmometrija Hertel
4248	Ispitivanje kolornog vida Ishihara test
4249	Ispitivanje suvoće oka (Schirmer, BUT, Lissamine)
4250	Bris oka (konjunktive i/ili rubova kapaka)
4251	Aplikacija terapeutskog kontaktnog sočiva
4252	Primjena lokalne terapije kapi i masti
4253	Obrada abrazije i infiltracije rožnjače
4254	Ispiranje suznih kanala kod djece
4255	Implantacija punctum pluga u suzni kanalić
4256	Subkonjunktivalna injekcija
4257	Subtenonijalna injekcija
4258	Aplikacija 5-fluorouracila ili Mitomycina C
4259	Ekspresija i tuširanje kapaka
4260	Epilacija trepavica
4261	Anti-VEGF intravitrealna injekcija Eylea
4262	Anti-VEGF intravitrealna injekcija Eylea 114,3
4263	Anti-VEGF intravitrealna injekcija Vabysmo
4264	Intravitrealna injekcija antibiotika
4265	Intravitrealna injekcija triamcinolona
4266	Vađenje konjunktivalnih konaca
4267	Vađenje konaca sa rožnjače
4268	Ušivanje konjunktive
4269	Ušivanje sklere
4270	Obrada rane kapaka
4271	Blefaroplastika gornjih kapaka sa internom elevacijom obrva
4272	Korekcija ptoze bez reza na koži
4273	Korekcija ptoze frontalnom suspenzijom
4274	Incizija kapka ili orbitalnog dijela
4275	Ekstrakcija ciste kapaka
4276	Operacija tumora kapaka sa manjom rekonstrukcijom i PH
4277	Operacija tumora konjunktive sa PH
4278	Uklanjanje papiloma kože kapaka
4279	Operacija recidivantnog pterigijuma
4280	Operacija involutivnog ektropiona/entropiona
4281	Korekcija ožiljnih malpozicija kapaka
4282	Podizanje obraza
4283	Ekscizija promjene bez rekonstrukcije sa PH analizom
4284	Tumor kapaka rekonstrukcija nivo 1
4285	Tumor kapaka rekonstrukcija nivo 2
4286	Tumor kapaka rekonstrukcija nivo 3
4287	Tumor kapaka rekonstrukcija nivo 4
4288	Tumor kapaka rekonstrukcija nivo 5
4289	Epilacija trepavica laserom/elektrolizom
4290	Operacija katarakte sa asferičnim monofokalnim sočivom
4291	Operacija katarakte sa monofokalnim Clareon sočivom
4292	Operacija katarakte sa Vivity sočivom
4293	Operacija katarakte sa toričnim Vivity sočivom
4294	Operacija katarakte sa PanOptix sočivom
4295	Operacija katarakte sa PanOptix Clareon sočivom
4296	Refraktivna zamjena sočiva sa multifokalnim implantatom
4297	Operacija subluksirane katarakte sa iris clip sočivom
4298	Aspiracija sočivnih masa
4299	Prednja vitrektomija
4300	Prednja vitrektomija sa fiksacijom intraokularnog sočiva
4301	Fako-vitrektomija
4302	Serklaž uz vitrektomiju
4303	Zamjena silikonskog ulja sa doradom
4304	Iridoplastika
4305	Needling filtracionog jastučeta
4306	Uklanjanje implantata iz oka
4307	Opšta anestezija
4308	Obrada perforativne povrede očne jabučice
4309	Operacija kongenitalne neprohodnosti suznog kanala kod djece
4310	Liječenje punktalne stenoze
4311	Eksterna dakrocistorinostomija
4312	Endoskopska dakrocistorinostomija
4313	CDCR sa Jones tubom
4314	Kanalikulotomija
4315	Peripunktalna injekcija triamcinolona
4316	Evisceracija oka sa orbitalnim implantom
4317	Enukleacija oka sa orbitalnim implantom
4318	Sekundarna ugradnja orbitalnog implantata
4319	Eksplantacija i zamjena orbitalnog implantata
4320	Rekonstrukcija forniksa sa transplantacijom oralne mukoze
4321	Kompletna rekonstrukcija ležišta za protezu
4322	Transplantacija dermoadipoznog grafta
4323	Pregled neonatologa
4324	Kontrolni pregled neonatologa
4325	Praćenje rizične novorođenčadi
4326	Ultrazvuk mozga novorođenčadi i odojčadi
4327	Pregled bebe prije vakcinacije
4328	Sistematski pregled odojčeta
4329	Praćenje razvoja bebe
4330	Savjetovanje o dojenju
4331	Savjetovanje o njezi novorođenčeta
4332	Preventivni pregled za upis u vrtić i školu
4333	Praćenje razvoja djece sa rizikom
4334	Pregled dječjeg psihijatra
4335	Pregled dječjeg psihologa
4336	Pregled dječjeg alergologa
4337	Pregled dječjeg ORL specijaliste
4338	Pregled dječjeg hirurga
4339	Konzilijum za procjenu razvoja djeteta
4340	Drugo mišljenje iz pedijatrije
4341	Dječji EEG (elektroencefalografija)
4342	Kontrolni pregled dječjeg neurologa
4343	Razvojna neurološka procjena
4344	Pregled dječjeg endokrinologa
4345	Pregled dječjeg reumatologa
4346	Apikotomija višekorjenog zuba
4347	Gingivoplastika
4348	Uklanjanje oralnih fibroma i koštanih egzostoza
4349	Preprotetska korekcija mekog i koštanog tkiva
4350	Oralna biopsija
4351	Proteza žabica
4352	Atečmen za protezu
4353	Metalokeramička krunica sa Shofu keramikom
4354	CAD/CAM bezmetalna krunica E-max fasetirana
4355	Icon tehnika infiltracije
4356	Privremena krunica Digital Smile Design
4357	Zubni implantat Swiss
4358	Vađenje implantata
4359	Mini zubni implantat
4360	Cirkonijum krunica na implantatu na šrafljenje
4361	Režanj operacija sa ubacivanjem vještačke kosti po zubu
4362	Liječenje zuba sa nezavršenim rastom korijena
4363	Liječenje mliječnog zuba
4364	Vađenje mliječnog zuba sa neresorbovanim korijenom
4365	Zalivanje fisura
4366	Lokalna fluorizacija zuba
4367	Uklanjanje mekih naslaga
4368	Kućno bijeljenje zuba po vilici
4369	Špric za izbjeljivanje zuba
4370	Špric za izbjeljivanje zuba 22%
4371	Ordinacijsko izbjeljivanje zuba jedne vilice
4372	Mortalna amputacija pulpe
4373	Drenaža oboljelog zuba
4374	Mašinsko liječenje po kanalu
4375	Revizija višekorjenih zuba
4376	Kompozitna faseta Empress
4377	Kompozitna faseta injekcijskom tehnikom
4378	Folija za bruksizam
4379	Uklanjanje tvrdih zubnih naslaga i poliranje
4380	Luminiri
4381	Bezmetalna kruna na implantu sa originalnom suprastrukturom
4382	Kućno bijeljenje zuba
4383	Zubni implant Biotech
4384	All on 4 implant proteza Biotech
4385	All on 6 implant proteza Biotech
4386	All on 4 akrilat-titan
4387	All on 6 akrilat-titan
4388	Podlaganje privremenog mosta
4389	Polipektomija grlića materice sa patohistologijom
4390	Dovršavanje nekompletnog pobačaja
4391	Incizija Bartolinove žlijezde i marsupijalizacija
4392	Specijalistički pregled u trudnoći
4393	Ekspertski pregled u blizanačkoj trudnoći
4394	Hitni pregled u trudnoći
4395	Amniocenteza
4396	Uklanjanje kondiloma tečnim azotom sa pregledom
4397	Krioterapija (tečni azot) – do 5 promjena
4398	Krioterapija (tečni azot) – od 6 do 20 promjena
4399	Krioterapija (tečni azot) – preko 20 promjena
4400	Plasmapen – do 3 promjene
4401	Plasmapen – do 10 promjena
4402	Plasmapen – preko 10 promjena
4403	RT elektrokauterizacija – do 3 promjene
4404	RT elektrokauterizacija – do 10 promjena
4405	RT elektrokauterizacija – preko 10 promjena
4406	Botox Bocouture – 1 regija
4407	Botox Bocouture – 2 regije
4408	Botox Bocouture – 3 regije
4409	Hiperhidroza pazuha Bocouture
4410	Hiperhidroza šaka Bocouture
4411	Botox Xeomin – 1 regija
4412	Botox Xeomin – 2 regije
4413	Botox Xeomin – 3 regije
4414	Hiperhidroza pazuha Xeomin
4415	Hiperhidroza šaka Xeomin
4416	Hijaluronski fileri 2ml
4417	Hijaluronski fileri 3ml
4418	COG niti (2 kom.)
4419	COG niti (4 kom.)
4420	Spanish glow (Lola + HA eyes + Hylift)
4421	Skinbuilder – LOLA
4422	Skin booster – HYALIFT 75 PRO
4423	HA EYES
4424	Mezoterapija lica i vrata
4425	Mezoterapija lica, vrata i dekoltea
4426	Mezoterapija vlasišta
4427	Hemijski piling – lice
4428	Hemijski piling – lice i vrat
4429	Hemijski piling – lice, vrat i dekolte
4430	Kontrolni ultrazvučni pregled
4431	Ultrazvučni pregled više segmenata
4432	Konsultacija sa fizijatrom
4433	Ultrazvučna terapija sa analgetikom
4435	Silver paket – fizikalna terapija 10 tretmana
4436	Gold paket – fizikalna terapija 10 + kineziterapija 5 tretmana
4437	Platinum paket – fizikalna terapija 10 + kineziterapija 5 + masaža 5
4438	Shockwave terapija 10 tretmana
4439	Kineziterapija – 30 min.
4440	Kineziterapija – 45 min.
4441	SCHROTH metoda – 45 min.
4442	SCHROTH metoda 45 min. – drugo dijete iz porodice
4443	Kineziterapija 30 min. – paket 10 tretmana
4444	Kineziterapija 45 min. – paket 10 tretmana
4445	SCHROTH metoda – paket 10 tretmana
4446	SCHROTH metoda drugo dijete – paket 10 tretmana
4447	Visceralna osteopatija
4448	Švedska terapeutska masaža 30 min.
4449	Švedska terapeutska masaža 45 min.
4450	Švedska terapeutska masaža 60 min.
4451	Masaža trudnica 30 min.
4452	Masaža trudnica 45 min.
4453	Manuelna limfna drenaža 30 min.
4454	Manuelna limfna drenaža 40 min.
4455	Manuelna limfna drenaža 60 min.
4456	Suva hidžama – leđa
4457	Vlažna hidžama – leđa
4458	Hidžama – cijelo tijelo
4459	Laserska epilacija – nausnice (žene)
4460	Laserska epilacija – brada i nausnice (žene)
4461	Laserska epilacija – brada i podbradak (žene)
4462	Laserska epilacija – zulufi (žene)
4463	Laserska epilacija – cijelo lice (žene)
4464	Laserska epilacija – pazušne jame (žene)
4465	Laserska epilacija – podlaktice (žene)
4466	Laserska epilacija – cijele ruke (žene)
4467	Laserska epilacija – prepone (žene)
4468	Laserska epilacija – intimna zona 1 (žene)
4469	Laserska epilacija – intimna zona 2 (žene)
4470	Laserska epilacija – potkoljenice (žene)
4471	Laserska epilacija – cijele noge (žene)
4472	Laserska epilacija – cijele noge i prepone (žene)
4473	Laserska epilacija – brada (muškarci)
4474	Laserska epilacija – zulufi (muškarci)
4475	Laserska epilacija – jagodice (muškarci)
4476	Laserska epilacija – ušne školjke (muškarci)
4477	Laserska epilacija – vrat (muškarci)
4478	Laserska epilacija – pazušne jame (muškarci)
4479	Laserska epilacija – podlaktice (muškarci)
4480	Laserska epilacija – cijele ruke (muškarci)
4481	Laserska epilacija – grudi (muškarci)
4482	Laserska epilacija – stomak (muškarci)
4483	Laserska epilacija – cijela leđa (muškarci)
4484	Laserska epilacija – ramena (muškarci)
4485	Laserska epilacija – potkoljenice (muškarci)
4486	Laserska epilacija – cijele noge (muškarci)
4487	Laserska epilacija cijelo tijelo – 6 tretmana
4488	CO2 laser – lice
4489	CO2 laser – lice i vrat
4490	CO2 laser – vrat i dekolte
4491	CO2 laser – dekolte
4492	CO2 laser – lice, vrat i dekolte
4493	CO2 laser – kapci donji ili gornji
4494	CO2 laser – kapci gornji i donji
4495	CO2 laser – strije stomak, mala regija
4496	CO2 laser – strije stomak, srednja regija
4497	CO2 laser – strije stomak, velika regija
4498	CO2 laser – strije butine, mala regija
4499	CO2 laser – strije butine, srednja regija
4500	CO2 laser – strije butine, velika regija
4501	CO2 laser – ožiljak do 10cm
4502	CO2 laser – ožiljak do 20cm
4503	CO2 laser – ožiljak do 30cm
4504	Presoterapija – aparaturna limfna drenaža 30 min.
4505	Presoterapija – aparaturna limfna drenaža 45 min.
4506	Presoterapija – aparaturna limfna drenaža 60 min.
4507	Presoterapija 30 min. – paket 10 tretmana
4508	Presoterapija 45 min. – paket 10 tretmana
4509	Presoterapija 60 min. – paket 10 tretmana
4510	Anticelulit paket (BTL X-wave, presoterapija, mezoterapija)
4511	Exilis Face Lifting – 6 tretmana
4512	Exilis Face Lifting – 4 tretmana + 4 tretmana peptidima
4513	Exilis Face & Neck Lifting – 4 tretmana
4514	Exilis Face & Neck Lifting – 4 tretmana + 4 tretmana peptidima
4515	Exilis – redukcija masnih naslaga (stomak) + presoterapija
4516	Exilis – redukcija masnih naslaga (stomak) + presoterapija + limfna drenaža
4517	Exilis – redukcija masnih naslaga (bokovi) + presoterapija
4518	Exilis – redukcija masnih naslaga (bokovi) + presoterapija + limfna drenaža
4519	Exilis – redukcija masnih naslaga (stomak i bokovi) + presoterapija
4520	Exilis – redukcija masnih naslaga (stomak i bokovi) + presoterapija + limfna drenaža
4521	Exilis – butine (obostrano) + presoterapija
4522	Exilis – butine (obostrano) + presoterapija + limfna drenaža
4523	Exilis – nadlaktice 5 tretmana
4524	Ljekarsko uvjerenje za opšte poslove
4525	Ljekarsko uvjerenje za povećan rizik i otežane uslove rada
4526	Ljekarsko uvjerenje za otežane uslove bez povećanog rizika
4527	Ljekarsko uvjerenje za polaganje vozačke dozvole A, B, C, D, E kategorije
4528	Ljekarsko uvjerenje za produženje vozačke dozvole A, B, C, D, E kategorije
4529	Ljekarsko uvjerenje za profesionalne vozače
4530	Ljekarsko uvjerenje za posao instruktora B, C, D i E kategorije
4531	Ljekarsko uvjerenje za upravljanje čamcem do 12 metara
4532	Ljekarsko uvjerenje o podobnosti za posjedovanje vatrenog oružja
4533	Ljekarsko uvjerenje o sposobnosti za obavljanje službe u Vojsci Crne Gore
4534	Ljekarsko uvjerenje za sklapanje braka za maloljetne osobe
4535	Ljekarsko uvjerenje za podobnost za usvajanje djeteta
4536	Ljekarsko uvjerenje za dalji nastavak školovanja i boravak u inostranstvu
4537	Ljekarsko uvjerenje za posao sudskog vještaka
4538	Ljekarsko uvjerenje radi životnog osiguranja
4539	Ljekarsko uvjerenje za kolektivni smještaj
4540	Ljekarsko uvjerenje za sportiste
4541	Ljekarsko uvjerenje za boravak i rad u Crnoj Gori
4542	Ljekarsko uvjerenje za rad u vodenom saobraćaju (pomorci)
4543	Lokalno fluorisanje zuba
4544	Zalivanje fisura sa fluorom
4545	Digitalni retroalveolarni snimak
4546	Lokalna anestezija (stomatologija)
4547	Glas-jonomer plomba
4548	Amalgamska plomba dvopovršinska
4549	Amalgamska plomba tropovršinska
4550	Mikrohibridna kompozitna plomba VI klasa
4551	Mikrohibridna kompozitna plomba jednopovršinska
4552	Mikrohibridna kompozitna plomba dvopovršinska
4553	Mikrohibridna kompozitna plomba tropovršinska
4554	Amputacija pulpe (vitalna ili mortalna)
4555	Imedijatna akrilatna proteza
4556	Ugradnja porcelanskih zuba u protezu – prednjih 6
4557	Ugradnja porcelanskih zuba u protezu – svi zubi
4558	Parcijalna fleksibilna proteza
4559	Totalna fleksibilna proteza
4560	Žabica fleksibilna (1 zub)
4561	Indirektno podlaganje proteze sa zamjenom baze
4562	Ultrazvučno čišćenje proteze
4563	Ugradnja drikera u postojeću protezu
4564	Otisak za fiksnu protetiku
4565	Cementiranje krunice kompozitnim cementom
4566	Metalkeramička krunica na leguri čelika sa efektima u porcelanu
4567	Preoblikovanje zuba brušenjem
4568	Definitivno punjenje liječenog zuba sa Ca(OH)2 pastom
4569	Dentalni implantat Biohorizons
4570	Fiksni ortodontski aparat (safir) po vilici
4571	Fiksni ortodontski aparat (Ice) po vilici
4572	Segmentni fiksni aparat – estetske bravice
4573	Mišićno-skeletni ultrazvuk
4574	Ortofed metoda
4576	Kiropraktički tretman
4577	HILT laser terapija
4578	Super Inductive System terapija
4579	IDD terapija
4580	Suvo iglanje
4581	Rehabilitacija djece
4582	Schroth metoda
4584	Zubni implantat Straumann BLX
4585	All on 6 proteza na implantatima Straumann
4586	Neposredna ugradnja implantata
4587	Quick Aligner folije
4588	Quick Aligner analiza
4589	Metalokeramička krunica srebro paladijum
4590	Augmentacija kosti
4591	Skrining audiometrija
4592	Otomikroskopija sa aspiracionim čišćenjem uha
4593	Odstranjivanje polipa iz uha
4594	Uzimanje otiska uha za slušni aparat
4595	Ultrazvuk paranazalnih sinusa
4596	Fiberoptička nazo-faringo-laringoskopija
4597	Intratimpanična injekcija
4598	Laserska paracenteza bubne opne
4599	Incizija hematoma ili zagnojenja uške
4600	Ugradnja ventilacione cjevčice u lokalnoj anesteziji
4601	Ugradnja ventilacione cjevčice u opštoj anesteziji
4602	Ugradnja ventilacione cjevčice i adenoidektomija
4603	Miringoplastika u opštoj anesteziji
4604	Miringoplastika u lokalnoj anesteziji
4605	Otoplastika u lokalnoj anesteziji
4606	Otoplastika u opštoj anesteziji
4607	Prednja tamponada nosa
4608	Lasersko otklanjanje tumora nosa
4609	Polipektomija nosa u lokalnoj anesteziji
4610	Polipektomija nosa i sinusa u opštoj anesteziji
4611	Laserska turbinoplastika u lokalnoj anesteziji
4612	Laserska turbinoplastika u opštoj anesteziji
4613	Operacija viličnog sinusa po Caldwell-Luc-u
4614	Septoplastika sa konhotomijom
4615	Zatvaranje perforacije nosne pregrade
4616	Otklanjanje tumora grla i usta
4617	Laserska kriptoliza krajnika
4618	Adenoidektomija
4619	Laserska uvulopalatoplastika (LAUP) u lokalnoj anesteziji
4620	Laserska uvulopalatoplastika (LAUP) u opštoj anesteziji
4621	Laserska operacija glasnica - polipi, ciste, edemi
4622	Laserska operacija glasnica - papilom, disfonija
4623	Lokalna aplikacija lijeka u uhu, nosu ili grlu
4624	Lapizacija u uhu, nosu ili grlu
4625	Otklanjanje tumora, ciste, ateroma, bradavica ORL regije
4626	Repozicioni manevar kod vrtoglavice (Epley)
4627	Z-plastika rascjepa ušne resice
4628	Korekcija usana 0,5 ml
4629	Korekcija usana 1 ml
4630	Biorevitalizacija 1
4631	Biorevitalizacija 2
4632	Biorevitalizacija 3
4633	Lipoliza 10 ml
4634	Lipoliza 20 ml
4635	Lipoliza 30 ml
4636	Ultraformer lifting srednje i donje trećine lica
4637	Ultraformer lifting srednje, donje trećine lica i podbratka
4638	Ultraformer lifting cijelog lica
4639	Ultraformer lifting cijelog lica i vrata
4640	Ultraformer lifting vrata
4641	Ultraformer laserska rejuvenacija lica
4642	Ultraformer topljenje masnih naslaga i zatezanje kože
4643	Terapija bruksizma botoksom
4644	Nefertiti lifting vrata i donje trećine lica
4645	Nehirurška korekcija nosa
4646	Kompozitni ispun
4647	Terapija dubokog karijesa
4648	Vitalna ili mortalna ekstirpacija pulpe
4649	Endodontsko lečenje jednokanalnih zuba
4650	Endodontsko lečenje višekanalnih zuba
4651	Kompozitna nadogradnja
4652	Obrada parodontalnog džepa
4653	Određivanje stepena čistoće vagine
4654	Ultrazvučno ispitivanje prohodnosti jajovoda HyCoSy
4655	Marsupijalizacija Bartholinijeve žlijezde
4656	Savjetovalište za zdravo dijete
4657	Kućna posjeta u toku radnog vremena
4658	Kućna posjeta van radnog vremena
4659	Posjeta novorođenčetu
4660	Pedijatrijski pregled van radnog vremena u ordinaciji
4661	Inhalacija bronhodilatatorom (Ventolin, Berodual)
4662	Inhalacija kortikosteroidom (Pulmicort)
4663	Septoplastika
4664	Polipektomija nosa
4665	Ugradnja ventilacionih cjevčica
4666	Tonzilektomija
4667	Operacija glasnih žica
4668	Paravertebralna blokada nerva
4669	Orthokine terapija
4670	Blokada ramena
4671	Artroskopija ramena
4672	Artroskopska subakromijalna dekompresija
4673	Artroskopska stabilizacija ramena
4674	Rekonstrukcija rotatorne manžetne
4675	Blokada lakta
4676	Artroskopija lakta
4677	Artroskopsko uklanjanje slobodnih tijela lakta
4678	Artroskopija ručnog zgloba i šake
4679	Artrodeza ručnog zgloba
4680	Artroliza ručnog zgloba i opuštanje kapsule
4681	Osteosinteza preloma distalnog radijusa
4682	Rekonstrukcija ligamenata ručnog zgloba
4683	Sinovektomija ručnog zgloba
4684	Operacija preloma skafoida
4685	Mikrohirurgija šake
4686	Totalna artroplastika kuka
4687	Bilateralna totalna artroplastika kuka u jednom aktu
4688	Artroskopija kuka
4689	Artroskopija koljena
4690	Korektivna osteotomija
4691	Osteosinteza
4692	Rekonstrukcija tetiva koljena
4693	Opuštanje tetiva
4694	Sinovektomija
4695	Djelimična artroplastika koljena
4696	Totalna artroplastika koljena
4697	Revizijska artroplastika koljena
4698	Artroskopska meniscektomija
4699	Artroskopija skočnog zgloba
4700	Artroskopija zgloba palca
4701	Rekonstrukcija tetiva i ligamenata stopala
4702	Artrodeza stopala
4703	Endoskopska retrokalkanealna bursektomija
4704	Otvorena operacija Ahilove tetive
4705	Operacija Hallux valgus
