"URL","Impressions","Clicks","Last crawled","Discovered on","HTTP code","Document size","Backlinks"
"https://docta.me/labtests/1806","1","1","2026-01-24","2026-01-24","200","0","0"
"https://docta.me/labtests/pap-papanicolaou-test","2","1","2026-04-01","2026-04-01","200","173696","0"
"https://docta.me/labtests/epstein-barr-igg","1","1","2026-04-01","2026-04-01","200","257815","0"
"https://docta.me/labtests/serotonin-in-24h-urine","1","1","2026-07-15","2026-04-01","200","254717","0"
"https://docta.me/labtests/231","2","1","2026-01-27","2026-01-27","200","0","0"
"https://docta.me/labtests/sputum-fungi","1","0","2026-04-01","2026-04-01","200","173566","0"
"https://docta.me/labtests/cytomegalovirus-igg-igm-panel","0","0","2026-06-06","2026-05-09","200","273691","0"
"https://docta.me/labtests/free-lambda-light-chains-in-urine","1","0","2026-05-20","2026-04-01","200","252307","0"
"https://docta.me/labtests/salmonella-group-d-o-antibodies-widal-agglutination","0","0","2026-05-08","2026-05-08","200","224615","0"
"https://docta.me/labtests/complete-blood-count","0","0","2026-04-01","2026-04-01","200","258131","0"
"https://docta.me/labtests/pork-ige-f26","0","0","2026-05-15","2026-04-01","200","247234","0"
"https://docta.me/labtests/abo-blood-group-testing-plate-method","0","0","2026-07-22","2026-07-22","200","274899","0"
"https://docta.me/labtests/1842","0","0","2026-02-18","2026-02-18","200","132070","0"
"https://docta.me/labtests/lactoferrin","0","0","2026-04-01","2026-04-01","200","127542","0"
"https://docta.me/labtests/anise-ige-s1","0","0","2026-04-01","2026-04-01","200","127597","0"
"https://docta.me/labtests/mumps-igg-igm-panel","0","0","2026-04-01","2026-04-01","200","146646","0"
"https://docta.me/labtests/hba1c?tab=clinics","0","0","2026-06-25","2026-06-25","200","456565","0"
"https://docta.me/labtests/hla-b5701","0","0","2026-04-01","2026-04-01","200","127503","0"
"https://docta.me/labtests/mercury-in-24h-urine","0","0","2026-04-09","2026-04-11","200","134493","0"
"https://docta.me/labtests/tibc","3","0","2026-04-01","2026-04-01","200","275079","0"
"https://docta.me/labtests/lupus-antibodies","0","0","2026-04-01","2026-04-01","200","127738","0"
"https://docta.me/labtests/845","0","0","2026-01-24","2026-01-24","200","143879","0"
"https://docta.me/labtests/calprotectin","0","0","2026-04-01","2026-04-01","200","190983","0"
"https://docta.me/labtests/glucose-in-first-morning-urine?lang=tr","0","0","2026-06-17","2026-06-19","200","256664","0"
"https://docta.me/labtests/prothrombin-time-pt-inr?lang=en","0","0","2026-04-01","2026-04-01","200","259490","0"
"https://docta.me/labtests/torch-panel","0","0","2026-04-01","2026-04-01","200","275082","0"
"https://docta.me/labtests/std-multiplex-5","0","0","2026-07-18","2026-04-01","200","309391","0"
"https://docta.me/labtests/sodium","0","0","2026-04-01","2026-04-01","200","274715","0"
"https://docta.me/labtests/protia-allergy-q64-food-panel-72-allergens","0","0","2026-07-10","2026-07-10","200","257756","0"
"https://docta.me/labtests/mycoplasma-hominis-real-time-pcr?cityids=1","0","0","2026-05-27","2026-05-30","200","0","0"
"https://docta.me/labtests/1711?lang=en","0","0","2026-01-26","2026-01-26","200","122321","0"
"https://docta.me/labtests/tas-total-antioxidant-status","0","0","2026-04-01","2026-04-01","200","128129","0"
"https://docta.me/labtests/femoflor-16","0","0","2026-07-23","2026-04-04","200","298276","0"
"https://docta.me/labtests/paternity-report","0","0","2026-04-04","2026-04-01","200","131826","0"
"https://docta.me/labtests/reticulin-antibodies","0","0","2026-04-01","2026-04-01","200","127892","0"
"https://docta.me/labtests/histopathology-pleura-biopsy","0","0","2026-04-01","2026-04-01","200","155801","0"
"https://docta.me/labtests","7","0","2026-07-03","2026-03-13","200","1225559","0"
"https://docta.me/labtests/creatinine-in-first-morning-urine","0","0","2026-04-01","2026-04-01","200","128209","0"
"https://docta.me/labtests/amiodarone-level","0","0","2026-07-12","2026-07-12","200","254578","0"
