"URL","Impressions","Clicks","Last crawled","Discovered on","HTTP code","Document size","Backlinks"
"https://docta.me/doctors/985","0","0","","","0","0","0"
"https://docta.me/doctors/cvijeta-sekulic","0","0","2026-05-12","2026-05-12","200","0","0"
"https://docta.me/doctors/jovana-nikcevic","0","0","","","0","0","0"
"https://docta.me/doctors/svjetlana-prlja","0","0","","","0","0","0"
"https://docta.me/doctors/jovana-rakonic","0","0","","","0","0","0"
"https://docta.me/doctors/802","0","0","","","0","0","0"
"https://docta.me/doctors/964","0","0","","2026-01-26","0","0","0"
"https://docta.me/doctors/milica-mijajlovic","0","0","","","0","0","0"
"https://docta.me/doctors/nada-bozovic","0","0","","","0","0","0"
"https://docta.me/doctors/jovana-stojic?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/marina-vukovic","0","0","","","0","0","0"
"https://docta.me/doctors/milovan-zivkovic","0","0","","","0","0","0"
"https://docta.me/doctors/predrag-milosevic?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/146","0","0","","","0","0","0"
"https://docta.me/doctors/miodrag-pavlicic","0","0","","","0","0","0"
"https://docta.me/doctors/zoran-mirkovic","0","0","","","0","0","0"
"https://docta.me/doctors/zeljka-cvorovic","0","0","","","0","0","0"
"https://docta.me/doctors/lidija-krtolica?lang=ru","0","0","","","0","0","0"
"https://docta.me/doctors/ikonija-minic","0","0","","","0","0","0"
"https://docta.me/doctors/mladen-filipovic?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/aleksandra-arandjelovic?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/jelena-zindovic","0","0","","","0","0","0"
"https://docta.me/doctors/dragan-lagator?lang=tr","0","0","","","0","0","0"
"https://docta.me/doctors/amil-cikic","0","0","","","0","0","0"
"https://docta.me/doctors/veselinka-maslovar?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/269?lang=sr","0","0","2025-10-15","2025-10-15","200","0","0"
"https://docta.me/doctors/390","0","0","","","0","0","0"
"https://docta.me/doctors/aleksandar-zlajic","0","0","","","0","0","0"
"https://docta.me/doctors/valentina-bozovic?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/dragan-prokic","0","0","","","0","0","0"
"https://docta.me/doctors/milivoje-vujovic?lang=en","0","0","2026-04-01","2026-04-01","200","0","0"
"https://docta.me/doctors/663","0","0","","","0","0","0"
"https://docta.me/doctors/bosko-radlovic","0","0","","","0","0","0"
"https://docta.me/doctors/dragutin-visnjic","0","0","","","0","0","0"
"https://docta.me/doctors/629","0","0","","","0","0","0"
"https://docta.me/doctors/dragan-lagator","0","0","","","0","0","0"
"https://docta.me/doctors/julija-samardzic","0","0","","","0","0","0"
"https://docta.me/doctors/almir-rebronja?lang=tr","0","0","","","0","0","0"
"https://docta.me/doctors/ratko-dragise-radovic","0","0","","","0","0","0"
"https://docta.me/doctors/dragana-radunovic","0","0","","","0","0","0"
"https://docta.me/doctors/milan-madzgalj","0","0","","","0","0","0"
"https://docta.me/doctors/igor-babic","0","0","","","0","0","0"
"https://docta.me/doctors/vlastimir-strunjas","0","0","","","0","0","0"
"https://docta.me/doctors/milovan-radosavljevic","0","0","","","0","0","0"
"https://docta.me/doctors/bojana-suko?lang=tr","0","0","","","0","0","0"
"https://docta.me/doctors/andja-uljarevic","0","0","","","0","0","0"
"https://docta.me/doctors/vukotic-spasoje?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/ivan-kecina?lang=en","0","0","","","0","0","0"
"https://docta.me/doctors/tamara-tumbas","0","0","","","0","0","0"
"https://docta.me/doctors/nina-djurovic","0","0","","","0","0","0"
"https://docta.me/doctors/milorada-nesovic","0","0","","","0","0","0"
"https://docta.me/doctors/359?lang=tr","0","0","","","0","0","0"
"https://docta.me/doctors/vanja-puletic","0","0","","","0","0","0"
"https://docta.me/doctors/nikola-velickovic","0","0","","","0","0","0"
"https://docta.me/doctors/kenan-erovic","0","0","","","0","0","0"
"https://docta.me/doctors/alma-adrovic","0","0","","","0","0","0"
